;Customer ID;Tenure Months;Location;Device Class;Games Product;Music Product;Education Product;Call Center;Video Product;Use MyApp;Payment Method;Monthly Purchase (Thou. IDR);Churn Label;Longitude;Latitude;CLTV (Predicted Thou. IDR);Combination
5322;5322;72;Jakarta;Mid End;Yes;Yes;No;Yes;Yes;Yes;Debit;112,32;No;106,816666;-6,2;7948,2;Combination 10
5323;5323;18;Jakarta;Mid End;Yes;Yes;No;No;No;No;Credit;75,92;No;106,816666;-6,2;3655,6;Combination 1
5329;5329;31;Jakarta;Mid End;No;No;Yes;Yes;No;Yes;Credit;86,32;No;106,816666;-6,2;4266,6;Combination 5
5337;5337;2;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;59,605;No;106,816666;-6,2;2918,5;Combination 2
5339;5339;54;Jakarta;Mid End;No;Yes;Yes;No;Yes;Yes;Pulsa;72,085;No;106,816666;-6,2;5877,3;Combination 4
5340;5340;1;Jakarta;Mid End;Yes;Yes;No;No;No;No;Pulsa;79,495;No;106,816666;-6,2;5969,6;Combination 1
5343;5343;56;Jakarta;Mid End;Yes;Yes;Yes;No;No;No;Credit;79,69;No;106,816666;-6,2;5424,9;Combination 17
5345;5345;6;Jakarta;Mid End;No;Yes;Yes;Yes;No;No;Digital Wallet;52,715;No;106,816666;-6,2;3725,8;Combination 14
5349;5349;65;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Digital Wallet;117,585;No;106,816666;-6,2;7161,7;Combination 13
5350;5350;64;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;112,32;No;106,816666;-6,2;8416,2;Combination 13
5351;5351;66;Jakarta;Mid End;Yes;Yes;Yes;No;No;No;Debit;86,97;No;106,816666;-6,2;7209,8;Combination 17
5355;5355;60;Jakarta;Mid End;No;Yes;Yes;Yes;Yes;No;Credit;91,195;No;106,816666;-6,2;5538;Combination 4
5356;5356;50;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;Yes;Debit;104,065;No;106,816666;-6,2;7569,9;Combination 17
5357;5357;72;Jakarta;Mid End;Yes;Yes;Yes;No;No;Yes;Pulsa;63,96;No;106,816666;-6,2;6110;Combination 17
5359;5359;46;Jakarta;Mid End;Yes;No;Yes;Yes;No;No;Digital Wallet;49,725;No;106,816666;-6,2;3448,9;Combination 16
5360;5360;69;Jakarta;Mid End;No;Yes;Yes;No;Yes;Yes;Credit;71,435;No;106,816666;-6,2;5427,5;Combination 4
5365;5365;44;Jakarta;Mid End;No;Yes;Yes;Yes;Yes;Yes;Debit;110,825;No;106,816666;-6,2;2979,6;Combination 4
5366;5366;56;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;No;Credit;105,625;No;106,816666;-6,2;7679,1;Combination 13
5371;5371;56;Jakarta;Mid End;No;Yes;Yes;No;No;No;Credit;77,35;No;106,816666;-6,2;7120,1;Combination 14
5376;5376;9;Jakarta;Mid End;Yes;Yes;Yes;No;No;No;Digital Wallet;51,415;No;106,816666;-6,2;4881,5;Combination 17
5380;5380;31;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;No;Debit;94,185;No;106,816666;-6,2;4127,5;Combination 13
5382;5382;66;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;No;Pulsa;97,63;No;106,816666;-6,2;7959,9;Combination 13
5386;5386;37;Jakarta;Mid End;No;No;No;No;Yes;No;Credit;46,54;No;106,816666;-6,2;7355,4;Combination 9
5392;5392;69;Jakarta;Mid End;No;Yes;Yes;Yes;No;No;Debit;76,83;No;106,816666;-6,2;7599,8;Combination 14
5395;5395;2;Jakarta;Mid End;No;Yes;No;No;No;No;Digital Wallet;67,015;No;106,816666;-6,2;5274,1;Combination 8
5401;5401;71;Jakarta;Mid End;Yes;Yes;No;No;Yes;No;Pulsa;89,96;No;106,816666;-6,2;7209,8;Combination 10
5404;5404;4;Jakarta;Mid End;Yes;Yes;No;No;No;No;Digital Wallet;71,11;No;106,816666;-6,2;4517,5;Combination 1
5405;5405;59;Jakarta;Mid End;No;No;Yes;No;No;No;Credit;70,395;No;106,816666;-6,2;5580,9;Combination 5
5414;5414;72;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;Yes;Debit;105,105;No;106,816666;-6,2;8212,1;Combination 17
5415;5415;28;Jakarta;Mid End;No;Yes;No;Yes;No;No;Debit;71,045;No;106,816666;-6,2;4140,5;Combination 8
5421;5421;54;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Pulsa;104,78;No;106,816666;-6,2;5500,3;Combination 15
5424;5424;55;Jakarta;Mid End;Yes;Yes;No;Yes;Yes;No;Credit;97,5;No;106,816666;-6,2;6514,3;Combination 10
5427;5427;58;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Pulsa;109,59;No;106,816666;-6,2;7441,2;Combination 15
5428;5428;56;Jakarta;Mid End;No;No;Yes;Yes;Yes;Yes;Debit;70,265;No;106,816666;-6,2;8378,5;Combination 3
5432;5432;39;Jakarta;Mid End;No;Yes;Yes;Yes;No;No;Debit;53,43;No;106,816666;-6,2;4703,4;Combination 14
5433;5433;12;Jakarta;Mid End;No;No;No;No;No;No;Debit;58,5;No;106,816666;-6,2;6497,4;Combination 2
5434;5434;54;Jakarta;Mid End;Yes;Yes;No;No;Yes;Yes;Debit;96,915;No;106,816666;-6,2;5907,2;Combination 10
5435;5435;18;Jakarta;Mid End;Yes;Yes;No;Yes;No;No;Digital Wallet;52,26;No;106,816666;-6,2;6011,2;Combination 1
5436;5436;32;Jakarta;Mid End;Yes;Yes;No;Yes;No;Yes;Digital Wallet;91,65;No;106,816666;-6,2;7631;Combination 1
5440;5440;25;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;No;Debit;101,855;No;106,816666;-6,2;6311,5;Combination 13
5442;5442;43;Jakarta;Mid End;Yes;Yes;No;No;No;No;Credit;43,485;No;106,816666;-6,2;6184,1;Combination 1
5446;5446;20;Bandung;Mid End;Yes;No;Yes;Yes;No;No;Credit;51,22;No;107,60981;-6,914744;5068,7;Combination 16
5448;5448;41;Bandung;Mid End;No;No;Yes;No;Yes;Yes;Pulsa;66,755;No;107,60981;-6,914744;7308,6;Combination 3
5452;5452;18;Bandung;Mid End;No;Yes;Yes;No;Yes;No;Credit;60,32;No;107,60981;-6,914744;5203,9;Combination 4
5454;5454;20;Bandung;Mid End;No;No;No;No;No;No;Credit;32,37;No;107,60981;-6,914744;7724,6;Combination 2
5455;5455;57;Bandung;Mid End;Yes;Yes;No;Yes;No;No;Digital Wallet;77,48;No;107,60981;-6,914744;6211,4;Combination 1
5457;5457;13;Bandung;Mid End;Yes;Yes;No;Yes;No;No;Digital Wallet;52,715;No;107,60981;-6,914744;3767,4;Combination 1
5458;5458;48;Bandung;Mid End;No;Yes;No;No;No;Yes;Debit;76,635;No;107,60981;-6,914744;6259,5;Combination 8
5461;5461;7;Bandung;Mid End;No;No;No;No;No;No;Pulsa;63,44;No;107,60981;-6,914744;6220,5;Combination 2
5462;5462;16;Bandung;Mid End;No;No;No;No;No;Yes;Debit;81,965;No;107,60981;-6,914744;4178,2;Combination 2
5465;5465;48;Bandung;Mid End;Yes;Yes;Yes;No;No;No;Debit;83,72;No;107,60981;-6,914744;3308,5;Combination 17
5466;5466;58;Bandung;Mid End;No;Yes;No;Yes;Yes;Yes;Credit;97,76;No;107,60981;-6,914744;5926,7;Combination 7
5467;5467;72;Bandung;Mid End;Yes;No;Yes;Yes;Yes;Yes;Debit;110,37;No;107,60981;-6,914744;5781,1;Combination 15
5469;5469;30;Bandung;Mid End;Yes;Yes;Yes;Yes;Yes;No;Credit;97,045;No;107,60981;-6,914744;7300,8;Combination 13
5470;5470;31;Bandung;Mid End;No;No;No;No;Yes;No;Credit;76,765;No;107,60981;-6,914744;7593,3;Combination 9
5471;5471;46;Bandung;Mid End;No;No;Yes;Yes;No;Yes;Credit;89,83;No;107,60981;-6,914744;5012,8;Combination 5
5474;5474;66;Bandung;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;81,25;No;107,60981;-6,914744;5414,5;Combination 13
5482;5482;4;Bandung;Mid End;No;No;Yes;No;Yes;No;Pulsa;85,28;No;107,60981;-6,914744;5917,6;Combination 3
5484;5484;57;Bandung;Mid End;No;Yes;Yes;No;Yes;No;Credit;92,43;No;107,60981;-6,914744;7100,6;Combination 4
5486;5486;24;Bandung;Mid End;No;No;Yes;No;No;No;Digital Wallet;64,61;No;107,60981;-6,914744;7581,6;Combination 5
5487;5487;15;Bandung;Mid End;Yes;No;No;No;No;No;Debit;39,26;No;107,60981;-6,914744;7572,5;Combination 11
5488;5488;24;Bandung;Mid End;Yes;No;No;Yes;No;No;Credit;73,255;No;107,60981;-6,914744;6666,4;Combination 11
5493;5493;51;Bandung;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;109,005;No;107,60981;-6,914744;7413,9;Combination 13
5495;5495;14;Bandung;Mid End;Yes;Yes;Yes;Yes;No;Yes;Debit;98,93;No;107,60981;-6,914744;2658,5;Combination 17
5496;5496;72;Bandung;Mid End;Yes;Yes;No;Yes;Yes;No;Digital Wallet;96,915;No;107,60981;-6,914744;6113,9;Combination 10
5497;5497;22;Bandung;Mid End;No;Yes;No;No;Yes;No;Pulsa;50,96;No;107,60981;-6,914744;4274,4;Combination 7
5501;5501;70;Bandung;Mid End;Yes;No;Yes;Yes;No;No;Credit;50,895;No;107,60981;-6,914744;7592;Combination 16
5504;5504;61;Bandung;Mid End;Yes;Yes;No;No;No;No;Pulsa;77,74;No;107,60981;-6,914744;6995,3;Combination 1
5505;5505;52;Bandung;Mid End;Yes;No;No;No;No;No;Debit;64,675;No;107,60981;-6,914744;8234,2;Combination 11
5507;5507;62;Bandung;Mid End;No;Yes;Yes;Yes;No;No;Credit;78,195;No;107,60981;-6,914744;5725,2;Combination 14
5509;5509;63;Bandung;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;109,2;No;107,60981;-6,914744;7394,4;Combination 13
5510;5510;1;Bandung;Mid End;No;No;No;No;No;No;Credit;57,915;No;107,60981;-6,914744;7572,5;Combination 2
5513;5513;4;Bandung;Mid End;Yes;Yes;Yes;No;Yes;Yes;Digital Wallet;74,36;No;107,60981;-6,914744;3147,3;Combination 13
5517;5517;36;Bandung;Mid End;Yes;Yes;Yes;Yes;Yes;No;Digital Wallet;99,255;No;107,60981;-6,914744;6202,3;Combination 13
5520;5520;71;Bandung;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;109,72;No;107,60981;-6,914744;7304,7;Combination 13
5523;5523;4;Bandung;Mid End;No;No;No;No;Yes;No;Credit;72,15;No;107,60981;-6,914744;3026,4;Combination 9
5529;5529;18;Jakarta;Mid End;No;No;No;No;No;No;Debit;57,655;No;106,816666;-6,2;3815,5;Combination 2
5530;5530;17;Jakarta;Mid End;Yes;Yes;No;No;Yes;Yes;Digital Wallet;96,915;No;106,816666;-6,2;5786,3;Combination 10
5531;5531;47;Jakarta;Mid End;No;Yes;Yes;No;Yes;Yes;Pulsa;95,68;No;106,816666;-6,2;6233,5;Combination 4
5532;5532;19;Jakarta;Mid End;No;No;No;No;No;No;Credit;65,13;No;106,816666;-6,2;7473,7;Combination 2
5533;5533;68;Jakarta;Mid End;No;Yes;Yes;No;Yes;Yes;Pulsa;68,9;No;106,816666;-6,2;7257,9;Combination 4
5535;5535;7;Jakarta;Mid End;No;No;No;No;No;No;Credit;31,655;No;106,816666;-6,2;6064,5;Combination 2
5540;5540;66;Jakarta;Mid End;No;Yes;Yes;No;Yes;Yes;Credit;73,775;No;106,816666;-6,2;7472,4;Combination 4
5544;5544;42;Jakarta;Mid End;Yes;Yes;Yes;No;No;No;Debit;77,545;No;106,816666;-6,2;3962,4;Combination 17
5545;5545;72;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Debit;108,29;No;106,816666;-6,2;5856,5;Combination 15
5549;5549;7;Jakarta;Mid End;Yes;No;No;No;No;No;Digital Wallet;38,74;No;106,816666;-6,2;5506,8;Combination 11
5550;5550;6;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;59,15;No;106,816666;-6,2;7085;Combination 2
5551;5551;51;Jakarta;Mid End;No;Yes;No;No;No;No;Credit;39,065;No;106,816666;-6,2;6558,5;Combination 8
5552;5552;72;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;85,345;No;106,816666;-6,2;6414,2;Combination 13
5553;5553;47;Jakarta;Mid End;Yes;Yes;No;Yes;No;Yes;Digital Wallet;96,265;No;106,816666;-6,2;3680,3;Combination 1
5556;5556;6;Jakarta;Mid End;No;No;No;Yes;No;No;Credit;64,35;No;106,816666;-6,2;7217,6;Combination 2
5557;5557;69;Jakarta;Mid End;Yes;No;Yes;No;No;Yes;Credit;57,135;No;106,816666;-6,2;5822,7;Combination 16
5562;5562;61;Jakarta;Mid End;No;Yes;Yes;Yes;Yes;Yes;Credit;115,245;No;106,816666;-6,2;6149;Combination 4
5565;5565;23;Jakarta;Mid End;No;No;No;No;No;Yes;Debit;45,045;No;106,816666;-6,2;2999,1;Combination 2
5566;5566;71;Jakarta;Mid End;No;Yes;Yes;No;Yes;Yes;Debit;67,99;No;106,816666;-6,2;7138,3;Combination 4
5567;5567;34;Jakarta;Mid End;No;No;No;Yes;Yes;No;Digital Wallet;84,5;No;106,816666;-6,2;7237,1;Combination 9
5568;5568;41;Jakarta;Mid End;No;Yes;No;Yes;No;No;Digital Wallet;46,085;No;106,816666;-6,2;3840,2;Combination 8
5578;5578;7;Jakarta;Mid End;Yes;No;No;No;No;No;Debit;65,39;No;106,816666;-6,2;3311,1;Combination 11
5582;5582;48;Jakarta;Mid End;No;Yes;No;No;No;No;Debit;38,87;No;106,816666;-6,2;3402,1;Combination 8
5590;5590;1;Jakarta;Mid End;No;No;No;No;No;No;Digital Wallet;58,695;No;106,816666;-6,2;5370,3;Combination 2
5594;5594;18;Jakarta;Mid End;No;No;No;No;No;No;Credit;59,345;No;106,816666;-6,2;5723,9;Combination 2
5596;5596;68;Jakarta;Mid End;Yes;No;Yes;No;No;No;Credit;70,785;No;106,816666;-6,2;8201,7;Combination 16
5598;5598;72;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Credit;110,11;No;106,816666;-6,2;8287,5;Combination 15
5600;5600;30;Jakarta;Mid End;Yes;No;No;No;No;No;Digital Wallet;63,44;No;106,816666;-6,2;6323,2;Combination 11
5601;5601;18;Jakarta;Mid End;No;No;Yes;Yes;No;No;Pulsa;45,76;No;106,816666;-6,2;6995,3;Combination 5
5602;5602;55;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;No;Pulsa;99,125;No;106,816666;-6,2;5614,7;Combination 15
5604;5604;44;Jakarta;Mid End;No;Yes;Yes;No;Yes;Yes;Debit;70,59;No;106,816666;-6,2;4188,6;Combination 4
5605;5605;30;Jakarta;Mid End;Yes;No;No;Yes;No;Yes;Debit;86,19;No;106,816666;-6,2;6020,3;Combination 11
5609;5609;22;Jakarta;Mid End;No;No;Yes;No;Yes;Yes;Credit;64,285;No;106,816666;-6,2;7723,3;Combination 3
5616;5616;53;Jakarta;Mid End;Yes;Yes;No;Yes;Yes;No;Digital Wallet;90,61;No;106,816666;-6,2;5967;Combination 10
5618;5618;40;Jakarta;Mid End;Yes;Yes;No;Yes;No;Yes;Digital Wallet;92,755;No;106,816666;-6,2;7549,1;Combination 1
5620;5620;39;Jakarta;Mid End;No;No;No;Yes;No;Yes;Pulsa;52,78;No;106,816666;-6,2;5766,8;Combination 2
5623;5623;8;Jakarta;Mid End;No;No;No;No;Yes;No;Pulsa;70,72;No;106,816666;-6,2;6310,2;Combination 9
5625;5625;49;Jakarta;Mid End;No;No;No;Yes;Yes;No;Debit;85,995;No;106,816666;-6,2;7979,4;Combination 9
5627;5627;55;Jakarta;Mid End;No;No;No;No;No;No;Debit;58,565;No;106,816666;-6,2;5271,5;Combination 2
5628;5628;71;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;112,905;No;106,816666;-6,2;8387,6;Combination 13
5634;5634;52;Jakarta;Mid End;No;No;Yes;No;No;Yes;Pulsa;77,285;No;106,816666;-6,2;7939,1;Combination 5
5635;5635;47;Jakarta;Mid End;No;Yes;No;No;Yes;No;Debit;76,18;No;106,816666;-6,2;3396,9;Combination 7
5636;5636;23;Jakarta;Mid End;No;No;Yes;No;No;No;Credit;64,61;No;106,816666;-6,2;6227;Combination 5
5637;5637;66;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;No;Digital Wallet;85,605;No;106,816666;-6,2;7150;Combination 17
5641;5641;46;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;No;Digital Wallet;85,345;No;106,816666;-6,2;3484;Combination 17
5642;5642;66;Bandung;Mid End;Yes;No;Yes;Yes;Yes;Yes;Debit;79,755;No;107,60981;-6,914744;6271,2;Combination 15
5645;5645;29;Bandung;Mid End;No;Yes;Yes;No;No;Yes;Credit;92,17;No;107,60981;-6,914744;2683,2;Combination 14
5646;5646;27;Bandung;Mid End;No;Yes;No;No;No;No;Digital Wallet;64,805;No;107,60981;-6,914744;7254;Combination 8
5651;5651;71;Bandung;Mid End;Yes;No;No;No;Yes;No;Pulsa;86,06;No;107,60981;-6,914744;6182,8;Combination 12
5660;5660;49;Bandung;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Digital Wallet;113,36;No;107,60981;-6,914744;5937,1;Combination 13
5661;5661;3;Bandung;Mid End;No;Yes;No;No;No;No;Pulsa;39,975;No;107,60981;-6,914744;5372,9;Combination 8
5664;5664;28;Bandung;Mid End;No;No;No;Yes;No;No;Credit;39,13;No;107,60981;-6,914744;3448,9;Combination 2
5672;5672;17;Bandung;Mid End;Yes;Yes;No;No;No;No;Digital Wallet;72,93;No;107,60981;-6,914744;6532,5;Combination 1
5673;5673;16;Bandung;Mid End;Yes;Yes;No;Yes;No;Yes;Debit;88,725;No;107,60981;-6,914744;4626,7;Combination 1
5677;5677;23;Bandung;Mid End;No;Yes;No;Yes;No;No;Pulsa;70,395;No;107,60981;-6,914744;3244,8;Combination 8
5679;5679;19;Bandung;Mid End;Yes;Yes;No;No;No;No;Digital Wallet;45,435;No;107,60981;-6,914744;4448,6;Combination 1
5680;5680;7;Bandung;Mid End;Yes;No;No;No;No;No;Pulsa;69,745;No;107,60981;-6,914744;5705,7;Combination 11
5682;5682;57;Bandung;Mid End;Yes;Yes;No;Yes;Yes;No;Credit;91,455;No;107,60981;-6,914744;7512,7;Combination 10
5683;5683;15;Bandung;Mid End;Yes;No;Yes;No;No;Yes;Digital Wallet;84,305;No;107,60981;-6,914744;5774,6;Combination 16
5685;5685;12;Bandung;Mid End;No;No;No;No;No;No;Debit;59,67;No;107,60981;-6,914744;7527;Combination 2
5687;5687;4;Bandung;Mid End;No;No;No;No;No;No;Pulsa;58,24;No;107,60981;-6,914744;2748,2;Combination 2
5689;5689;26;Bandung;Mid End;Yes;No;No;Yes;No;Yes;Digital Wallet;59,54;No;107,60981;-6,914744;4273,1;Combination 11
5691;5691;68;Bandung;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;83,655;No;107,60981;-6,914744;5389,8;Combination 13
5692;5692;72;Bandung;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;118,04;No;107,60981;-6,914744;6536,4;Combination 13
5695;5695;50;Bandung;Mid End;Yes;No;Yes;Yes;Yes;No;Credit;92,04;No;107,60981;-6,914744;6237,4;Combination 15
5698;5698;1;Bandung;Mid End;No;Yes;No;No;No;No;Pulsa;70,59;No;107,60981;-6,914744;4236,7;Combination 8
5700;5700;23;Bandung;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;118,43;No;107,60981;-6,914744;7788,3;Combination 13
5703;5703;72;Bandung;Mid End;Yes;Yes;Yes;Yes;Yes;No;Debit;97,63;No;107,60981;-6,914744;8169,2;Combination 13
5710;5710;3;Bandung;Mid End;No;No;No;Yes;Yes;Yes;Digital Wallet;91,91;No;107,60981;-6,914744;3359,2;Combination 9
5711;5711;38;Bandung;Mid End;No;No;No;No;No;No;Pulsa;32,305;No;107,60981;-6,914744;4564,3;Combination 2
5713;5713;37;Bandung;Mid End;Yes;Yes;Yes;Yes;No;No;Debit;85,28;No;107,60981;-6,914744;4137,9;Combination 17
5714;5714;14;Bandung;Mid End;Yes;Yes;No;Yes;No;No;Debit;77,285;No;107,60981;-6,914744;7439,9;Combination 1
5716;5716;72;Bandung;Mid End;Yes;Yes;Yes;No;No;No;Credit;50,05;No;107,60981;-6,914744;6123;Combination 17
5721;5721;29;Bandung;Mid End;Yes;No;Yes;Yes;No;No;Credit;75,4;No;107,60981;-6,914744;3653;Combination 16
5723;5723;8;Bandung;Mid End;Yes;Yes;Yes;No;No;No;Debit;85,15;No;107,60981;-6,914744;3942,9;Combination 17
5729;5729;9;Bandung;Mid End;No;No;No;No;No;No;Digital Wallet;57,72;No;107,60981;-6,914744;7094,1;Combination 2
5735;5735;26;Bandung;Mid End;No;Yes;Yes;No;No;No;Credit;71,175;No;107,60981;-6,914744;5226;Combination 14
5736;5736;33;Bandung;Mid End;No;Yes;No;Yes;No;No;Credit;69,875;No;107,60981;-6,914744;4108;Combination 8
5739;5739;55;Bandung;Mid End;No;Yes;No;Yes;No;Yes;Pulsa;83,46;No;107,60981;-6,914744;6696,3;Combination 8
5744;5744;72;Bandung;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;87,36;No;107,60981;-6,914744;7269,6;Combination 13
5747;5747;35;Bandung;Mid End;No;No;Yes;Yes;Yes;Yes;Pulsa;94,9;No;107,60981;-6,914744;3529,5;Combination 3
5753;5753;59;Bandung;Mid End;Yes;No;No;Yes;No;Yes;Debit;89,31;No;107,60981;-6,914744;5517,2;Combination 11
5754;5754;55;Bandung;Mid End;Yes;Yes;No;No;Yes;No;Pulsa;58,305;No;107,60981;-6,914744;7577,7;Combination 10
5755;5755;69;Bandung;Mid End;No;No;Yes;No;No;No;Credit;38,74;No;107,60981;-6,914744;7385,3;Combination 5
5757;5757;37;Bandung;Mid End;Yes;No;Yes;Yes;No;No;Digital Wallet;76,375;No;107,60981;-6,914744;4527,9;Combination 16
5759;5759;69;Bandung;Mid End;Yes;No;Yes;Yes;Yes;Yes;Debit;112,97;No;107,60981;-6,914744;6067,1;Combination 15
5760;5760;10;Jakarta;Mid End;No;Yes;No;No;Yes;No;Digital Wallet;77,545;No;106,816666;-6,2;3100,5;Combination 7
5761;5761;13;Jakarta;Mid End;No;No;No;No;Yes;Yes;Credit;86,32;No;106,816666;-6,2;4758;Combination 9
5764;5764;46;Jakarta;Mid End;Yes;No;Yes;Yes;No;No;Digital Wallet;73,97;No;106,816666;-6,2;5535,4;Combination 16
5767;5767;33;Jakarta;Mid End;No;No;Yes;Yes;Yes;Yes;Pulsa;102,895;No;106,816666;-6,2;4621,5;Combination 3
5768;5768;72;Jakarta;Mid End;Yes;Yes;No;Yes;No;No;Credit;86,775;No;106,816666;-6,2;7881,9;Combination 1
5769;5769;19;Jakarta;Mid End;No;No;No;Yes;No;No;Digital Wallet;63,44;No;106,816666;-6,2;4873,7;Combination 2
5770;5770;71;Jakarta;Mid End;No;Yes;Yes;Yes;Yes;Yes;Credit;104,91;No;106,816666;-6,2;7302,1;Combination 4
5773;5773;71;Jakarta;Mid End;Yes;Yes;No;Yes;Yes;Yes;Debit;77,61;No;106,816666;-6,2;8346;Combination 10
5775;5775;46;Jakarta;Mid End;No;No;Yes;Yes;No;No;Credit;43,81;No;106,816666;-6,2;3909,1;Combination 5
5779;5779;57;Jakarta;Mid End;Yes;No;Yes;Yes;No;No;Credit;53,43;No;106,816666;-6,2;6865,3;Combination 16
5782;5782;10;Jakarta;Mid End;No;Yes;No;Yes;No;Yes;Pulsa;85,15;No;106,816666;-6,2;4078,1;Combination 8
5783;5783;43;Jakarta;Mid End;Yes;Yes;Yes;No;No;No;Pulsa;52,585;No;106,816666;-6,2;4128,8;Combination 17
5785;5785;43;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Pulsa;102,44;No;106,816666;-6,2;5163,6;Combination 15
5787;5787;69;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;Yes;Credit;107,185;No;106,816666;-6,2;6020,3;Combination 15
5789;5789;43;Jakarta;Mid End;Yes;Yes;No;Yes;No;No;Debit;86,125;No;106,816666;-6,2;2818,4;Combination 1
5791;5791;70;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Debit;83,915;No;106,816666;-6,2;6315,4;Combination 13
5793;5793;32;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;Yes;Digital Wallet;95,68;No;106,816666;-6,2;5645,9;Combination 17
5795;5795;37;Jakarta;Mid End;Yes;Yes;No;Yes;No;No;Credit;79,885;No;106,816666;-6,2;7081,1;Combination 1
5797;5797;26;Jakarta;Mid End;No;Yes;Yes;Yes;Yes;Yes;Debit;106,47;No;106,816666;-6,2;4355;Combination 4
5799;5799;24;Jakarta;Mid End;No;No;No;Yes;No;No;Debit;70,98;No;106,816666;-6,2;4417,4;Combination 2
5802;5802;55;Jakarta;Mid End;Yes;Yes;No;Yes;No;No;Credit;85,865;No;106,816666;-6,2;7151,3;Combination 1
5803;5803;44;Jakarta;Mid End;Yes;Yes;Yes;Yes;No;Yes;Credit;70,265;No;106,816666;-6,2;6364,8;Combination 17
5804;5804;47;Jakarta;Mid End;Yes;Yes;No;Yes;No;No;Digital Wallet;76,57;No;106,816666;-6,2;7506,2;Combination 1
5807;5807;20;Jakarta;Mid End;No;No;No;Yes;No;No;Digital Wallet;65;No;106,816666;-6,2;7463,3;Combination 2
5808;5808;37;Jakarta;Mid End;Yes;No;No;Yes;Yes;No;Pulsa;59,02;No;106,816666;-6,2;5266,3;Combination 12
5810;5810;38;Jakarta;Mid End;Yes;Yes;Yes;No;Yes;Yes;Debit;109,33;No;106,816666;-6,2;3385,2;Combination 13
5811;5811;52;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;Yes;Credit;86,125;No;106,816666;-6,2;5557,5;Combination 13
5812;5812;71;Jakarta;Mid End;Yes;Yes;Yes;Yes;Yes;No;Credit;99,97;No;106,816666;-6,2;6022,9;Combination 13
5813;5813;66;Jakarta;Mid End;Yes;Yes;Yes;No;No;Yes;Credit;96,98;No;106,816666;-6,2;6289,4;Combination 17
5815;5815;25;Jakarta;Mid End;Yes;No;No;No;Yes;No;Credit;52,845;No;106,816666;-6,2;6602,7;Combination 12
5817;5817;53;Jakarta;Mid End;Yes;Yes;No;No;No;Yes;Debit;90,61;No;106,816666;-6,2;6467,5;Combination 1
5819;5819;21;Jakarta;Mid End;No;No;Yes;No;No;Yes;Digital Wallet;80,145;No;106,816666;-6,2;3803,8;Combination 5
5822;5822;26;Jakarta;Mid End;Yes;No;Yes;No;No;No;Credit;46,02;No;106,816666;-6,2;3274,7;Combination 16
5829;5829;66;Jakarta;Mid End;Yes;No;No;No;Yes;No;Pulsa;77,675;No;106,816666;-6,2;7772,7;Combination 12
5830;5830;65;Jakarta;Mid End;Yes;Yes;No;Yes;Yes;Yes;Debit;107,25;No;106,816666;-6,2;6908,2;Combination 10
5836;5836;4;Jakarta;Mid End;No;No;No;Yes;Yes;No;Pulsa;79,69;No;106,816666;-6,2;6865,3;Combination 9
5837;5837;58;Jakarta;Mid End;Yes;No;Yes;Yes;Yes;No;Digital Wallet;98,54;No;106,816666;-6,2;5579,6;Combination 15
5839;5839;56;Jakarta;Mid End;Yes;Yes;No;Yes;Yes;No;Digital Wallet;67,6;No;106,816666;-6,2;7598,5;Combination 10
